CODE,DATACOUNT,SHOWTIP,COUN_ID,DIFFVALUE,month,STATVALUE,industry_class,TOWN_ID,TOWN_NA,year,SUM,ITEMCOUNT,COUN_NA,api_type
,472,True,66000,,6,575019,,6602600,霧峰區,104,575019,472,臺中市,PItemStatistics
,539,True,66000,,7,435524.41,,6601100,大甲區,104,435524.41,539,臺中市,PItemStatistics
,161,True,66000,,7,688922.13,,6602200,大安區,104,688922.13,161,臺中市,PItemStatistics
,328,True,66000,,7,593757.94,,6602400,大肚區,104,593757.94,328,臺中市,PItemStatistics
,1201,True,66000,,7,1075751.25,,6602800,大里區,104,1075751.25,1201,臺中市,PItemStatistics
,673,True,66000,,7,449605.41,,6601800,大雅區,104,449605.41,673,臺中市,PItemStatistics
,183,True,66000,,7,201923.38,,6600100,中區,104,201923.38,183,臺中市,PItemStatistics
,1098,True,66000,,7,1192842.51,,6602700,太平區,104,1192842.51,1098,臺中市,PItemStatistics
,1581,True,66000,,7,1445257.37,,6600800,北屯區,104,1445257.37,1581,臺中市,PItemStatistics
,958,True,66000,,7,797345.28,,6600500,北區,104,797345.28,958,臺中市,PItemStatistics
,190,True,66000,,7,177638.19,,6602100,外埔區,104,177638.19,190,臺中市,PItemStatistics
,172,True,66000,,7,190480.47,,6602000,石岡區,104,190480.47,172,臺中市,PItemStatistics
,510,True,66000,,7,590191.25,,6601500,后里區,104,590191.25,510,臺中市,PItemStatistics
,1524,True,66000,,7,1973984.1,,6600600,西屯區,104,1973984.1,1524,臺中市,PItemStatistics
,794,True,66000,,7,533845.66,,6600400,西區,104,533845.66,794,臺中市,PItemStatistics
,551,True,66000,,7,714884.84,,6601300,沙鹿區,104,714884.84,551,臺中市,PItemStatistics
,224,True,66000,,7,216372.66,,6602900,和平區,104,216372.66,224,臺中市,PItemStatistics
,548,True,66000,,7,819040.99,,6600200,東區,104,819040.99,548,臺中市,PItemStatistics
,446,True,66000,,7,488164.2,,6601000,東勢區,104,488164.2,446,臺中市,PItemStatistics
,1177,True,66000,,7,1279761.96,,6600700,南屯區,104,1279761.96,1177,臺中市,PItemStatistics
,648,True,66000,,7,559538.53,,6600300,南區,104,559538.53,648,臺中市,PItemStatistics
,523,True,66000,,7,996567.04,,6602300,烏日區,104,996567.04,523,臺中市,PItemStatistics
,492,True,66000,,7,708580.47,,6601600,神岡區,104,708580.47,492,臺中市,PItemStatistics
,439,True,66000,,7,853248.72,,6601400,梧棲區,104,853248.72,439,臺中市,PItemStatistics
,761,True,66000,,7,1026032.65,,6601200,清水區,104,1026032.65,761,臺中市,PItemStatistics
,251,True,66000,,7,357097.14,,6601900,新社區,104,357097.14,251,臺中市,PItemStatistics
,615,True,66000,,7,558424.81,,6601700,潭子區,104,558424.81,615,臺中市,PItemStatistics
,567,True,66000,,7,855656.66,,6602500,龍井區,104,855656.66,567,臺中市,PItemStatistics
,1049,True,66000,,7,1064092.68,,6600900,豐原區,104,1064092.68,1049,臺中市,PItemStatistics
,473,True,66000,,7,594557.13,,6602600,霧峰區,104,594557.13,473,臺中市,PItemStatistics
,541,True,66000,,8,435953.08,,6601100,大甲區,104,435953.08,541,臺中市,PItemStatistics
,161,True,66000,,8,688998.79,,6602200,大安區,104,688998.79,161,臺中市,PItemStatistics
,328,True,66000,,8,593835.94,,6602400,大肚區,104,593835.94,328,臺中市,PItemStatistics
,1204,True,66000,,8,1075972.58,,6602800,大里區,104,1075972.58,1204,臺中市,PItemStatistics
,673,True,66000,,8,449605.41,,6601800,大雅區,104,449605.41,673,臺中市,PItemStatistics
,184,True,66000,,8,201962.38,,6600100,中區,104,201962.38,184,臺中市,PItemStatistics
,1099,True,66000,,8,1192892.34,,6602700,太平區,104,1192892.34,1099,臺中市,PItemStatistics
,1596,True,66000,,8,1445753.65,,6600800,北屯區,104,1445753.65,1596,臺中市,PItemStatistics
,962,True,66000,,8,797384.28,,6600500,北區,104,797384.28,962,臺中市,PItemStatistics
,190,True,66000,,8,177638.19,,6602100,外埔區,104,177638.19,190,臺中市,PItemStatistics
,172,True,66000,,8,190480.47,,6602000,石岡區,104,190480.47,172,臺中市,PItemStatistics
,510,True,66000,,8,590191.25,,6601500,后里區,104,590191.25,510,臺中市,PItemStatistics
,1526,True,66000,,8,1973995.53,,6600600,西屯區,104,1973995.53,1526,臺中市,PItemStatistics
,798,True,66000,,8,533884.66,,6600400,西區,104,533884.66,798,臺中市,PItemStatistics
,553,True,66000,,8,715254.56,,6601300,沙鹿區,104,715254.56,553,臺中市,PItemStatistics
,224,True,66000,,8,216372.66,,6602900,和平區,104,216372.66,224,臺中市,PItemStatistics
,551,True,66000,,8,819079.99,,6600200,東區,104,819079.99,551,臺中市,PItemStatistics
,446,True,66000,,8,488164.2,,6601000,東勢區,104,488164.2,446,臺中市,PItemStatistics
,1184,True,66000,,8,1279961.53,,6600700,南屯區,104,1279961.53,1184,臺中市,PItemStatistics
,650,True,66000,,8,559538.53,,6600300,南區,104,559538.53,650,臺中市,PItemStatistics
,524,True,66000,,8,996609.04,,6602300,烏日區,104,996609.04,524,臺中市,PItemStatistics
,492,True,66000,,8,708700.17,,6601600,神岡區,104,708700.17,492,臺中市,PItemStatistics
,439,True,66000,,8,853334.72,,6601400,梧棲區,104,853334.72,439,臺中市,PItemStatistics
,761,True,66000,,8,1026032.65,,6601200,清水區,104,1026032.65,761,臺中市,PItemStatistics
,251,True,66000,,8,357097.14,,6601900,新社區,104,357097.14,251,臺中市,PItemStatistics
,615,True,66000,,8,558424.81,,6601700,潭子區,104,558424.81,615,臺中市,PItemStatistics
,569,True,66000,,8,855797.06,,6602500,龍井區,104,855797.06,569,臺中市,PItemStatistics
,1049,True,66000,,8,1064118.28,,6600900,豐原區,104,1064118.28,1049,臺中市,PItemStatistics
,474,True,66000,,8,594557.13,,6602600,霧峰區,104,594557.13,474,臺中市,PItemStatistics
,544,True,66000,,9,458394,,6601100,大甲區,104,458394,544,臺中市,PItemStatistics
,161,True,66000,,9,727659,,6602200,大安區,104,727659,161,臺中市,PItemStatistics
,328,True,66000,,9,625254,,6602400,大肚區,104,625254,328,臺中市,PItemStatistics
,1208,True,66000,,9,1124852.4,,6602800,大里區,104,1124852.4,1208,臺中市,PItemStatistics
,677,True,66000,,9,469215.2,,6601800,大雅區,104,469215.2,677,臺中市,PItemStatistics
,184,True,66000,,9,211165,,6600100,中區,104,211165,184,臺中市,PItemStatistics
,1100,True,66000,,9,1254681.83,,6602700,太平區,104,1254681.83,1100,臺中市,PItemStatistics
,1605,True,66000,,9,1515663.29,,6600800,北屯區,104,1515663.29,1605,臺中市,PItemStatistics
,963,True,66000,,9,834453.9,,6600500,北區,104,834453.9,963,臺中市,PItemStatistics
,190,True,66000,,9,187919,,6602100,外埔區,104,187919,190,臺中市,PItemStatistics
,172,True,66000,,9,200343,,6602000,石岡區,104,200343,172,臺中市,PItemStatistics
,511,True,66000,,9,619563,,6601500,后里區,104,619563,511,臺中市,PItemStatistics
,1534,True,66000,,9,2070944.1,,6600600,西屯區,104,2070944.1,1534,臺中市,PItemStatistics
,798,True,66000,,9,556309,,6600400,西區,104,556309,798,臺中市,PItemStatistics
,554,True,66000,,9,752023,,6601300,沙鹿區,104,752023,554,臺中市,PItemStatistics
,225,True,66000,,9,229254,,6602900,和平區,104,229254,225,臺中市,PItemStatistics
,551,True,66000,,9,860855,,6600200,東區,104,860855,551,臺中市,PItemStatistics
,447,True,66000,,9,515229,,6601000,東勢區,104,515229,447,臺中市,PItemStatistics
,1185,True,66000,,9,1353425.33,,6600700,南屯區,104,1353425.33,1185,臺中市,PItemStatistics
,650,True,66000,,9,584011,,6600300,南區,104,584011,650,臺中市,PItemStatistics
,528,True,66000,,9,1047027,,6602300,烏日區,104,1047027,528,臺中市,PItemStatistics
,494,True,66000,,9,743543.4,,6601600,神岡區,104,743543.4,494,臺中市,PItemStatistics
,441,True,66000,,9,897798,,6601400,梧棲區,104,897798,441,臺中市,PItemStatistics
,767,True,66000,,9,1078966.8,,6601200,清水區,104,1078966.8,767,臺中市,PItemStatistics
,251,True,66000,,9,379293,,6601900,新社區,104,379293,251,臺中市,PItemStatistics
,616,True,66000,,9,584041,,6601700,潭子區,104,584041,616,臺中市,PItemStatistics
,569,True,66000,,9,900443,,6602500,龍井區,104,900443,569,臺中市,PItemStatistics
,1049,True,66000,,9,1113005,,6600900,豐原區,104,1113005,1049,臺中市,PItemStatistics
,496,True,66000,,9,633722.9,,6602600,霧峰區,104,633722.9,496,臺中市,PItemStatistics
,545,True,66000,,10,473724.56,,6601100,大甲區,104,473724.56,545,臺中市,PItemStatistics
,161,True,66000,,10,751914.28,,6602200,大安區,104,751914.28,161,臺中市,PItemStatistics
,328,True,66000,,10,646095.7,,6602400,大肚區,104,646095.7,328,臺中市,PItemStatistics
,1209,True,66000,,10,1162782.86,,6602800,大里區,104,1162782.86,1209,臺中市,PItemStatistics
,677,True,66000,,10,485041.35,,6601800,大雅區,104,485041.35,677,臺中市,PItemStatistics
,184,True,66000,,10,218203.79,,6600100,中區,104,218203.79,184,臺中市,PItemStatistics
,1100,True,66000,,10,1296619.32,,6602700,太平區,104,1296619.32,1100,臺中市,PItemStatistics
,1615,True,66000,,10,1567440.56,,6600800,北屯區,104,1567440.56,1615,臺中市,PItemStatistics
,969,True,66000,,10,862806.87,,6600500,北區,104,862806.87,969,臺中市,PItemStatistics
,190,True,66000,,10,194182.94,,6602100,外埔區,104,194182.94,190,臺中市,PItemStatistics
,172,True,66000,,10,207021.04,,6602000,石岡區,104,207021.04,172,臺中市,PItemStatistics
,512,True,66000,,10,640214.95,,6601500,后里區,104,640214.95,512,臺中市,PItemStatistics
,1535,True,66000,,10,2140114.51,,6600600,西屯區,104,2140114.51,1535,臺中市,PItemStatistics
,800,True,66000,,10,574926.68,,6600400,西區,104,574926.68,800,臺中市,PItemStatistics
,555,True,66000,,10,777141.55,,6601300,沙鹿區,104,777141.55,555,臺中市,PItemStatistics
,225,True,66000,,10,236895.72,,6602900,和平區,104,236895.72,225,臺中市,PItemStatistics
,552,True,66000,,10,889661.65,,6600200,東區,104,889661.65,552,臺中市,PItemStatistics
,447,True,66000,,10,532403.22,,6601000,東勢區,104,532403.22,447,臺中市,PItemStatistics
,1208,True,66000,,10,1398645.65,,6600700,南屯區,104,1398645.65,1208,臺中市,PItemStatistics
,650,True,66000,,10,603477.71,,6600300,南區,104,603477.71,650,臺中市,PItemStatistics
,533,True,66000,,10,1082473.05,,6602300,烏日區,104,1082473.05,533,臺中市,PItemStatistics
,494,True,66000,,10,768333.76,,6601600,神岡區,104,768333.76,494,臺中市,PItemStatistics
,441,True,66000,,10,927724.49,,6601400,梧棲區,104,927724.49,441,臺中市,PItemStatistics
,768,True,66000,,10,1115952.95,,6601200,清水區,104,1115952.95,768,臺中市,PItemStatistics
,251,True,66000,,10,391936.04,,6601900,新社區,104,391936.04,251,臺中市,PItemStatistics
,616,True,66000,,10,603508.71,,6601700,潭子區,104,603508.71,616,臺中市,PItemStatistics
,569,True,66000,,10,930457.48,,6602500,龍井區,104,930457.48,569,臺中市,PItemStatistics
,1049,True,66000,,10,1150104.83,,6600900,豐原區,104,1150104.83,1049,臺中市,PItemStatistics
,497,True,66000,,10,654863.53,,6602600,霧峰區,104,654863.53,497,臺中市,PItemStatistics
,547,True,66000,,11,531833.4,,6601100,大甲區,104,531833.4,547,臺中市,PItemStatistics
,161,True,66000,,11,850122,,6602200,大安區,104,850122,161,臺中市,PItemStatistics
,328,True,66000,,11,727752,,6602400,大肚區,104,727752,328,臺中市,PItemStatistics
,1209,True,66000,,11,1299108,,6602800,大里區,104,1299108,1209,臺中市,PItemStatistics
,677,True,66000,,11,539833,,6601800,大雅區,104,539833,677,臺中市,PItemStatistics
,184,True,66000,,11,243855,,6600100,中區,104,243855,184,臺中市,PItemStatistics
,1100,True,66000,,11,1455589,,6602700,太平區,104,1455589,1100,臺中市,PItemStatistics
,1619,True,66000,,11,1748373.5,,6600800,北屯區,104,1748373.5,1619,臺中市,PItemStatistics
,969,True,66000,,11,958810,,6600500,北區,104,958810,969,臺中市,PItemStatistics
,191,True,66000,,11,221444.47,,6602100,外埔區,104,221444.47,191,臺中市,PItemStatistics
,172,True,66000,,11,232447,,6602000,石岡區,104,232447,172,臺中市,PItemStatistics
,512,True,66000,,11,725611,,6601500,后里區,104,725611,512,臺中市,PItemStatistics
,1543,True,66000,,11,2398886.5,,6600600,西屯區,104,2398886.5,1543,臺中市,PItemStatistics
,802,True,66000,,11,639667,,6600400,西區,104,639667,802,臺中市,PItemStatistics
,557,True,66000,,11,872735.5,,6601300,沙鹿區,104,872735.5,557,臺中市,PItemStatistics
,226,True,66000,,11,271238,,6602900,和平區,104,271238,226,臺中市,PItemStatistics
,552,True,66000,,11,1000064,,6600200,東區,104,1000064,552,臺中市,PItemStatistics
,447,True,66000,,11,598020,,6601000,東勢區,104,598020,447,臺中市,PItemStatistics
,1208,True,66000,,11,1564145,,6600700,南屯區,104,1564145,1208,臺中市,PItemStatistics
,650,True,66000,,11,675268,,6600300,南區,104,675268,650,臺中市,PItemStatistics
,533,True,66000,,11,1216500,,6602300,烏日區,104,1216500,533,臺中市,PItemStatistics
,494,True,66000,,11,858122,,6601600,神岡區,104,858122,494,臺中市,PItemStatistics
,442,True,66000,,11,1043244,,6601400,梧棲區,104,1043244,442,臺中市,PItemStatistics
,769,True,66000,,11,1265943,,6601200,清水區,104,1265943,769,臺中市,PItemStatistics
,251,True,66000,,11,440971,,6601900,新社區,104,440971,251,臺中市,PItemStatistics
,616,True,66000,,11,675275,,6601700,潭子區,104,675275,616,臺中市,PItemStatistics
,569,True,66000,,11,1047156,,6602500,龍井區,104,1047156,569,臺中市,PItemStatistics
,1053,True,66000,,11,1286297,,6600900,豐原區,104,1286297,1053,臺中市,PItemStatistics
,498,True,66000,,11,737436.53,,6602600,霧峰區,104,737436.53,498,臺中市,PItemStatistics
,550,True,66000,,12,549782.67,,6601100,大甲區,104,549782.67,550,臺中市,PItemStatistics
,164,True,66000,,12,878459.39,,6602200,大安區,104,878459.39,164,臺中市,PItemStatistics
,330,True,66000,,12,752074.71,,6602400,大肚區,104,752074.71,330,臺中市,PItemStatistics
,1241,True,66000,,12,1342752.19,,6602800,大里區,104,1342752.19,1241,臺中市,PItemStatistics
,678,True,66000,,12,557827.26,,6601800,大雅區,104,557827.26,678,臺中市,PItemStatistics
,184,True,66000,,12,251983.46,,6600100,中區,104,251983.46,184,臺中市,PItemStatistics
,1109,True,66000,,12,1504108.51,,6602700,太平區,104,1504108.51,1109,臺中市,PItemStatistics
,1626,True,66000,,12,1807046.29,,6600800,北屯區,104,1807046.29,1626,臺中市,PItemStatistics
,971,True,66000,,12,990770.06,,6600500,北區,104,990770.06,971,臺中市,PItemStatistics
,191,True,66000,,12,228899.84,,6602100,外埔區,104,228899.84,191,臺中市,PItemStatistics
,173,True,66000,,12,240195.19,,6602000,石岡區,104,240195.19,173,臺中市,PItemStatistics
,514,True,66000,,12,749797.88,,6601500,后里區,104,749797.88,514,臺中市,PItemStatistics
,1543,True,66000,,12,2478763.83,,6600600,西屯區,104,2478763.83,1543,臺中市,PItemStatistics
,809,True,66000,,12,661054.14,,6600400,西區,104,661054.14,809,臺中市,PItemStatistics
,558,True,66000,,12,901949.11,,6601300,沙鹿區,104,901949.11,558,臺中市,PItemStatistics
,230,True,66000,,12,280577.65,,6602900,和平區,104,280577.65,230,臺中市,PItemStatistics
,555,True,66000,,12,1033399.15,,6600200,東區,104,1033399.15,555,臺中市,PItemStatistics
,447,True,66000,,12,617953.91,,6601000,東勢區,104,617953.91,447,臺中市,PItemStatistics
,1212,True,66000,,12,1616282.61,,6600700,南屯區,104,1616282.61,1212,臺中市,PItemStatistics
,655,True,66000,,12,697776.58,,6600300,南區,104,697776.58,655,臺中市,PItemStatistics
,533,True,66000,,12,1257049.75,,6602300,烏日區,104,1257049.75,533,臺中市,PItemStatistics
,499,True,66000,,12,886773.07,,6601600,神岡區,104,886773.07,499,臺中市,PItemStatistics
,450,True,66000,,12,1078097.45,,6601400,梧棲區,104,1078097.45,450,臺中市,PItemStatistics
,772,True,66000,,12,1308140.56,,6601200,清水區,104,1308140.56,772,臺中市,PItemStatistics
,253,True,66000,,12,455669.99,,6601900,新社區,104,455669.99,253,臺中市,PItemStatistics
,618,True,66000,,12,697783.84,,6601700,潭子區,104,697783.84,618,臺中市,PItemStatistics
,572,True,66000,,12,1082060.9,,6602500,龍井區,104,1082060.9,572,臺中市,PItemStatistics
,1054,True,66000,,12,1329222.22,,6600900,豐原區,104,1329222.22,1054,臺中市,PItemStatistics
,500,True,66000,,12,762063.59,,6602600,霧峰區,104,762063.59,500,臺中市,PItemStatistics
